"id_number","id_label","hatchery","run","region","group","lon","lat","fishery","year","sex","age","length","source"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,910,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,910,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,910,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,930,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,930,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,950,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,960,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,960,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,970,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",4,980,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,600,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,610,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,620,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,630,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,630,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,640,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,640,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,650,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,650,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,660,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,660,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,670,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,670,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,690,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,690,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,690,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,780,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,850,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,860,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",3,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2017,"Female",2,620,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,790,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,820,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,860,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,910,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",5,940,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,600,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,650,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,690,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,780,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,780,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,780,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,790,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,790,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,790,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,790,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,800,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,800,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,800,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,810,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,810,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,810,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,820,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,820,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,820,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,840,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,840,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,840,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,850,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,850,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,850,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,860,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,860,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,860,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,880,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,890,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,900,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,920,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",4,940,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,600,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,630,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,640,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,680,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,760,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,840,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2018,"Female",3,870,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,640,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,700,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,710,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,720,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,730,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,740,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,750,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,770,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,780,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,800,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,810,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,820,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,830,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,840,"cwt"
9,"Marblemount Spring","Marblemount","Spring","Puget Sound","Puget Sound Spring",-121.417867970209,48.5223287491365,50,2019,"Female",5,850,"cwt"
